A номер;B номер;IMSI;Дата (коммутатор);Продолжительность;Набрано;Переадресовано;IMEI;ID первой БС;Адрес первой БС;Коммутатор ID;Коммутатор;SMS центр;Тип записи;Тип соединения;Время по Москве;Номер;Контакт;LAC
79062863352;79113034457;250992180008353;25.12.2013 12:31:11;75;79113034457;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 12:31:11;79062863352;79113034457;6238
79062863352;79215101913;250992180008353;25.12.2013 12:36:58;8;79215101913;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 12:36:58;79062863352;79215101913;6238
79062863352;79216666377;250992180008353;25.12.2013 13:22:54;69;79216666377;;352833037456380;20073 ;Энская обл, Энск г, Ивченко ул, д.8;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 13:22:54;79062863352;79216666377;6238
79062863352;79113034457;250992180008353;25.12.2013 13:25:30;91;79113034457;;352833037456380;21112 ;Энская обл, Энск г, Героев Североморцев, д.63, РОВД Ленинского округа;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 13:25:30;79062863352;79113034457;6238
79282000002;79062863352;250992180008353;25.12.2013 13:26:40;0;;;352833037456380;20081 ;Энская обл, Энск г, Свердлова ул, д.18;79062919999;Энск;79282000002;SMS Входящее;Local;25.12.2013 13:26:40;79062863352;79282000002;6238
79282000002;79062863352;250992180008353;25.12.2013 13:26:52;0;;;352833037456380;20081 ;Энская обл, Энск г, Свердлова ул, д.18;79062919999;Энск;79282000002;SMS Входящее;Local;25.12.2013 13:26:52;79062863352;79282000002;6238
79062863352;79216666377;250992180008353;25.12.2013 14:00:49;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;25.12.2013 14:00:49;79062863352;79216666377;
79062863352;79022823262;250992180008353;25.12.2013 14:08:43;22;79022823262;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Исходящий звонок;Local;25.12.2013 14:08:43;79062863352;79022823262;6238
79062863352;79113019719;250992180008353;25.12.2013 14:10:18;16;79113019719;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Исходящий звонок;Local;25.12.2013 14:10:18;79062863352;79113019719;6238
79062863352;79216666377;250992180008353;25.12.2013 14:12:20;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;25.12.2013 14:12:20;79062863352;79216666377;
79062863352;79216050685;250992180008353;25.12.2013 17:52:50;21;79216050685;;352833037456380;20014 ;Энская обл, Энск г, Софьи Перовской ул, д.3, Филармония;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 17:52:50;79062863352;79216050685;6238
79062863352;74956693805;250992180008353;25.12.2013 20:56:30;12;74956693805;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;25.12.2013 20:56:30;79062863352;74956693805;6238
79062863352;79218846338;250992180008353;25.12.2013 21:02:22;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;25.12.2013 21:02:22;79062863352;79218846338;
79062863352;79022823262;250992180008353;26.12.2013 09:08:53;18;79022823262;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;26.12.2013 09:08:53;79062863352;79022823262;6238
79637835094;79062863352;;26.12.2013 10:40:51;0;;;;;;SMSCPA;;;SMS Входящее;Local;26.12.2013 10:40:51;79062863352;79637835094;
79637835094;79062863352;;26.12.2013 10:40:51;0;;;;;;SMSCPA;;;SMS Исходящее;Local;26.12.2013 10:40:51;79637835094;79062863352;
79062863352;79216666377;250992180008353;26.12.2013 11:43:28;49;79216666377;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Исходящий звонок;Local;26.12.2013 11:43:28;79062863352;79216666377;6238
79113163208;79062863352;250992180008353;26.12.2013 14:59:58;34;79062863352;;352833037456380;20473 ;Энская обл, Энск г, Связи проезд, д.32;79062919999;Энск;;Входящий звонок;Local;26.12.2013 14:59:58;79062863352;79113163208;6238
79216664228;79062863352;250992180008353;26.12.2013 16:29:45;9;79062863352;;352833037456380;20193 ;Энская обл, Энск г, Шолохова ул, д.30, Сопка Варничная, вышка ОРТПЦ;79062919999;Энск;;Входящий звонок;Local;26.12.2013 16:29:45;79062863352;79216664228;6238
79062863352;79022823262;250992180008353;26.12.2013 17:40:11;13;79022823262;;352833037456380;20211 ;Энская обл, Энск г, Кольский пр-кт, д.1;79062919999;Энск;;Исходящий звонок;Local;26.12.2013 17:40:11;79062863352;79022823262;6238
79062863352;79216666377;250992180008353;27.12.2013 08:43:58;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;27.12.2013 08:43:58;79062863352;79216666377;
79637835094;79062863352;;27.12.2013 10:27:20;0;;;;;;SMSCPA;;;SMS Входящее;Local;27.12.2013 10:27:20;79062863352;79637835094;
79637835094;79062863352;;27.12.2013 10:27:20;0;;;;;;SMSCPA;;;SMS Исходящее;Local;27.12.2013 10:27:20;79637835094;79062863352;
79062863352;79113100217;250992180008353;27.12.2013 10:29:56;152;79113100217;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 10:29:56;79062863352;79113100217;6238
79062863357;79062863352;250992180008353;27.12.2013 11:11:33;40;79062863352;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Входящий звонок;Local;27.12.2013 11:11:33;79062863352;79062863357;6238
79062863357;79062863352;250992180397736;27.12.2013 11:11:33;39;79062863352;;357855010842960;20362 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 11:11:33;79062863357;79062863352;6238
79113033433;79062863352;250992180008353;27.12.2013 11:26:33;9;79062863352;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Входящий звонок;Local;27.12.2013 11:26:33;79062863352;79113033433;6238
79062863352;79216666377;250992180008353;27.12.2013 11:38:28;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;27.12.2013 11:38:28;79062863352;79216666377;
79062863352;79113033433;250992180008353;27.12.2013 11:48:47;9;79113033433;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Исходящий звонок;Local;27.12.2013 11:48:47;79062863352;79113033433;6238
79062863352;79113033433;250992180008353;27.12.2013 11:52:33;9;79113033433;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Исходящий звонок;Local;27.12.2013 11:52:33;79062863352;79113033433;6238
79062863352;79113034457;250992180008353;27.12.2013 12:31:27;11;79113034457;;352833037456380;20362 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 12:31:27;79062863352;79113034457;6238
79062863352;78152238662;250992180008353;27.12.2013 13:33:11;12;78152238662;;352833037456380;20211 ;Энская обл, Энск г, Кольский пр-кт, д.1;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 13:33:11;79062863352;78152238662;6238
79062863352;79216666377;250992180008353;27.12.2013 13:35:31;801;79216666377;;352833037456380;20211 ;Энская обл, Энск г, Кольский пр-кт, д.1;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 13:35:31;79062863352;79216666377;6238
79062863352;79216666377;250992180008353;27.12.2013 13:56:17;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;27.12.2013 13:56:17;79062863352;79216666377;
79062863352;79216666377;250992180008353;27.12.2013 15:06:13;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;27.12.2013 15:06:13;79062863352;79216666377;
79637837346;79062863352;;27.12.2013 16:12:57;0;;;;;;SMSCPA;;;SMS Входящее;Local;27.12.2013 16:12:57;79062863352;79637837346;
79637837346;79062863352;;27.12.2013 16:12:57;0;;;;;;SMSCPA;;;SMS Исходящее;Local;27.12.2013 16:12:57;79637837346;79062863352;
79062863352;79216666377;250992180008353;27.12.2013 17:05:25;43;79216666377;;352833037456380;20363 ;Энская обл, Энск г, Буркова ул, д.6, СЭС;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 17:05:25;79062863352;79216666377;6238
79062863352;79216666377;250992180008353;27.12.2013 17:15:44;11;79216666377;;352833037456380;20201 ;Энская обл, Энск г, Полярные Зори ул, д.19;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 17:15:44;79062863352;79216666377;6238
79062863352;79216666377;250992180008353;27.12.2013 17:57:46;41;79216666377;;352833037456380;20322 ;Энская обл, Энск г, Скальная, д.31;79062919999;Энск;;Исходящий звонок;Local;27.12.2013 17:57:46;79062863352;79216666377;6238
79113033433;79062863352;250992180008353;28.12.2013 10:39:07;26;79062863352;;352833037456380;20122 ;"Энская обл, Энск г, Шмидта ул, д.12, Центральная ТЭЦ ОАО ""Колэнерго""";79062919999;Энск;;Входящий звонок;Local;28.12.2013 10:39:07;79062863352;79113033433;6238
70886978079;79062863352;;28.12.2013 10:56:00;0;;;;;;OMG;;;Доп. Сервис;Local;28.12.2013 10:56:00;;;
70886978079;79062863352;;28.12.2013 10:56:20;0;;;;;;OMG;;;Неизвестный;Local;28.12.2013 10:56:20;;;
79062863352;79113034457;250992180008353;29.12.2013 12:45:07;50;79113034457;;352833037456380;20042 ;Энская обл, Энск г, Карла Либкнехта ул, д.46/4;79062919999;Энск;;Исходящий звонок;Local;29.12.2013 12:45:07;79062863352;79113034457;6238
79062863352;79113100217;250992180008353;29.12.2013 12:46:58;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 12:46:58;79062863352;79113100217;
79062863352;79114167216;250992180008353;29.12.2013 13:01:55;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 13:01:55;79062863352;79114167216;
79112009993;79062863352;250992180008353;29.12.2013 13:03:00;0;;;352833037456380;20042 ;Энская обл, Энск г, Карла Либкнехта ул, д.46/4;79062919999;Энск;79112009993;SMS Входящее;Local;29.12.2013 13:03:00;79062863352;79112009993;6238
79112009993;79062863352;250992180008353;29.12.2013 13:03:29;0;;;352833037456380;20042 ;Энская обл, Энск г, Карла Либкнехта ул, д.46/4;79062919999;Энск;79112009993;SMS Входящее;Local;29.12.2013 13:03:29;79062863352;79112009993;6238
79112009993;79062863352;250992180008353;29.12.2013 13:03:54;0;;;352833037456380;20042 ;Энская обл, Энск г, Карла Либкнехта ул, д.46/4;79062919999;Энск;79112009993;SMS Входящее;Local;29.12.2013 13:03:54;79062863352;79112009993;6238
79062863352;79114167216;250992180008353;29.12.2013 13:33:14;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 13:33:14;79062863352;79114167216;
79112009993;79062863352;250992180008353;29.12.2013 13:33:45;0;;;352833037456380;20193 ;Энская обл, Энск г, Шолохова ул, д.30, Сопка Варничная, вышка ОРТПЦ;79062919999;Энск;79112009993;SMS Входящее;Local;29.12.2013 13:33:45;79062863352;79112009993;6238
79062863352;79113100217;250992180008353;29.12.2013 13:33:58;19;79113100217;;352833037456380;20193 ;Энская обл, Энск г, Шолохова ул, д.30, Сопка Варничная, вышка ОРТПЦ;79062919999;Энск;;Исходящий звонок;Local;29.12.2013 13:33:58;79062863352;79113100217;6238
79062863352;79113100217;250992180008353;29.12.2013 13:42:37;10;79113100217;;352833037456380;21621 ;"Энская обл, Энск г, Декабристов ул, д.1, ООО ""Компания ЛКТ""";79062919999;Энск;;Исходящий звонок;Local;29.12.2013 13:42:37;79062863352;79113100217;6238
79062863352;79216666377;250992180008353;29.12.2013 14:04:09;15;79216666377;;352833037456380;20203 ;Энская обл, Энск г, Полярные Зори ул, д.19;79062919999;Энск;;Исходящий звонок;Local;29.12.2013 14:04:09;79062863352;79216666377;6238
79062863352;79633596114;250992180008353;29.12.2013 14:30:15;255;79633596114;;352833037456380;21232 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;29.12.2013 14:30:15;79062863352;79633596114;6238
79062863352;79633596114;250992181272435;29.12.2013 14:30:15;255;79633596114;;359616040516590;20155 ;"Энская обл, Энск г, Желтая гора, СМТС и СХ ГУП ""АМНГР""";79062919999;Энск;;Входящий звонок;Local;29.12.2013 14:30:15;79633596114;79062863352;6238
79062863352;79113033386;250992180008353;29.12.2013 14:34:54;501;79113033386;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;29.12.2013 14:34:54;79062863352;79113033386;6238
79062863352;79633596114;250992181272435;29.12.2013 14:43:32;25;79633596114;;359616040516590;20150 ;"Энская обл, Энск г, Желтая гора, СМТС и СХ ГУП ""АМНГР""";79062919999;Энск;;Входящий звонок;Local;29.12.2013 14:43:32;79633596114;79062863352;6238
79062863352;79633596114;250992180008353;29.12.2013 14:43:33;25;79633596114;;352833037456380;21231 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;;Исходящий звонок;Local;29.12.2013 14:43:33;79062863352;79633596114;6238
79282000002;79062863352;250992180008353;29.12.2013 15:40:04;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79282000002;SMS Входящее;Local;29.12.2013 15:40:04;79062863352;79282000002;6238
79062863352;79388900092;250992180008353;29.12.2013 16:14:42;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 16:14:42;79062863352;79388900092;
79062863352;79522959984;250992180008353;29.12.2013 16:58:42;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 16:58:42;79062863352;79522959984;
79062863352;79522959984;250992180008353;29.12.2013 16:58:46;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 16:58:46;79062863352;79522959984;
79043490003;79062863352;250992180008353;29.12.2013 17:00:26;0;;;352833037456380;21233 ;Энская обл, Энск г, Скальная ул, д.7;79062919999;Энск;79043490003;SMS Входящее;Local;29.12.2013 17:00:26;79062863352;79043490003;6238
79062863352;79522959984;250992180008353;29.12.2013 17:08:38;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 17:08:38;79062863352;79522959984;
79062863352;79022823262;250992180008353;29.12.2013 17:30:22;0;;;;;;79062919999;Энск;;SMS Исходящее;Local;29.12.2013 17:30:22;79062863352;79022823262;
